episode,reward,advantage
126,-22.670000076293945,8.656599044799805
127,-27.770000457763672,3.556598663330078
128,-40.599998474121094,-9.273399353027344
129,-30.700000762939453,0.6265983581542969
130,-22.920000076293945,8.406599044799805
131,-24.579999923706055,6.746599197387695
132,-23.540000915527344,7.786598205566406
133,-29.450000762939453,1.8765983581542969
134,-29.850000381469727,1.4765987396240234
135,-27.8799991607666,3.4465999603271484
136,-30.479999542236328,0.8465995788574219
137,-23.65999984741211,7.666599273681641
138,-30.09000015258789,1.2365989685058594
139,-22.760000228881836,8.566598892211914
140,-30.0,1.32659912109375
141,-19.860000610351562,11.466598510742188
142,-24.6200008392334,6.706598281860352
143,-22.440000534057617,8.886598587036133
144,-28.020000457763672,3.306598663330078
145,-26.93000030517578,4.396598815917969
146,-26.940000534057617,4.386598587036133
147,-21.690000534057617,9.636598587036133
148,-30.31999969482422,1.0065994262695312
149,-29.299999237060547,2.026599884033203
150,-35.560001373291016,-4.233402252197266
151,-23.670000076293945,7.656599044799805
152,-23.790000915527344,7.536598205566406
153,-31.690000534057617,-0.3634014129638672
154,-22.579999923706055,8.746599197387695
155,-26.15999984741211,5.166599273681641
156,-34.310001373291016,-2.9834022521972656
157,-27.229999542236328,4.096599578857422
158,-23.920000076293945,7.406599044799805
159,-29.739999771118164,1.586599349975586
160,-30.100000381469727,1.2265987396240234
161,-22.639999389648438,8.686599731445312
162,-25.329999923706055,5.996599197387695
163,-33.20000076293945,-1.8734016418457031
164,-20.84000015258789,10.48659896850586
165,-25.90999984741211,5.416599273681641
166,-23.540000915527344,7.786598205566406
167,-17.93000030517578,13.396598815917969
168,-35.029998779296875,-3.703399658203125
169,-26.260000228881836,5.066598892211914
170,-29.889999389648438,1.4365997314453125
171,-22.739999771118164,8.586599349975586
172,-22.6299991607666,8.696599960327148
173,-21.639999389648438,9.686599731445312
174,-26.459999084472656,4.866600036621094
175,-23.31999969482422,8.006599426269531
176,-29.200000762939453,2.126598358154297
177,-19.59000015258789,11.73659896850586
178,-24.010000228881836,7.316598892211914
179,-29.100000381469727,2.2265987396240234
180,-26.719999313354492,4.606599807739258
181,-32.939998626708984,-1.6133995056152344
182,-25.040000915527344,6.286598205566406
183,-29.420000076293945,1.9065990447998047
184,-23.260000228881836,8.066598892211914
185,-20.020000457763672,11.306598663330078
186,-23.920000076293945,7.406599044799805
187,-24.450000762939453,6.876598358154297
188,-20.110000610351562,11.216598510742188
189,-20.709999084472656,10.616600036621094
190,-27.700000762939453,3.626598358154297
191,-19.950000762939453,11.376598358154297
192,-25.530000686645508,5.796598434448242
193,-25.15999984741211,6.166599273681641
194,-23.56999969482422,7.756599426269531
195,-22.25,9.07659912109375
196,-23.3799991607666,7.946599960327148
197,-20.0,11.32659912109375
198,-20.5,10.82659912109375
199,-31.719999313354492,-0.3934001922607422
200,-20.3799991607666,10.946599960327148
201,-27.899999618530273,3.4265995025634766
202,-24.690000534057617,6.636598587036133
203,-27.270000457763672,4.056598663330078
204,-21.110000610351562,10.216598510742188
205,-22.690000534057617,8.636598587036133
206,-19.1200008392334,12.206598281860352
207,-25.690000534057617,5.636598587036133
208,-20.149999618530273,11.176599502563477
209,-21.059999465942383,10.266599655151367
210,-21.450000762939453,9.876598358154297
211,-23.329999923706055,7.996599197387695
212,-23.34000015258789,7.986598968505859
213,-36.279998779296875,-4.953399658203125
214,-26.079999923706055,5.246599197387695
215,-32.189998626708984,-0.8633995056152344
216,-25.489999771118164,5.836599349975586
217,-20.239999771118164,11.086599349975586
218,-26.760000228881836,4.566598892211914
219,-22.799999237060547,8.526599884033203
220,-24.299999237060547,7.026599884033203
221,-21.950000762939453,9.376598358154297
222,-22.190000534057617,9.136598587036133
223,-29.290000915527344,2.0365982055664062
224,-20.68000030517578,10.646598815917969
225,-22.920000076293945,8.406599044799805
226,-21.239999771118164,10.086599349975586
227,-21.389999389648438,9.936599731445312
228,-24.079999923706055,7.246599197387695
229,-19.540000915527344,11.786598205566406
230,-28.969999313354492,2.356599807739258
231,-31.93000030517578,-0.6034011840820312
232,-23.399999618530273,7.926599502563477
233,-24.979999542236328,6.346599578857422
234,-22.3799991607666,8.946599960327148
235,-22.979999542236328,8.346599578857422
236,-26.739999771118164,4.586599349975586
237,-25.110000610351562,6.2165985107421875
238,-22.299999237060547,9.026599884033203
239,-20.950000762939453,10.376598358154297
240,-23.049999237060547,8.276599884033203
241,-22.31999969482422,9.006599426269531
242,-26.790000915527344,4.536598205566406
243,-27.170000076293945,4.156599044799805
244,-24.959999084472656,6.366600036621094
245,-25.790000915527344,5.536598205566406
246,-21.34000015258789,9.98659896850586
247,-22.540000915527344,8.786598205566406
248,-28.0,3.32659912109375
249,-26.139999389648438,5.1865997314453125
250,-24.299999237060547,7.026599884033203
251,-28.25,3.07659912109375
252,-27.809999465942383,3.516599655151367
253,-20.149999618530273,11.176599502563477
254,-23.059999465942383,8.266599655151367
255,-23.639999389648438,7.6865997314453125
256,-22.790000915527344,8.536598205566406
257,-28.420000076293945,2.9065990447998047
258,-34.59000015258789,-3.2634010314941406
259,-22.600000381469727,8.726598739624023
260,-27.079999923706055,4.246599197387695
261,-27.34000015258789,3.9865989685058594
262,-20.40999984741211,10.91659927368164
263,-19.920000076293945,11.406599044799805
264,-20.1299991607666,11.196599960327148
265,-24.829999923706055,6.496599197387695
266,-25.0,6.32659912109375
267,-22.68000030517578,8.646598815917969
268,-25.40999984741211,5.916599273681641
269,-24.219999313354492,7.106599807739258
270,-26.600000381469727,4.726598739624023
271,-20.219999313354492,11.106599807739258
272,-21.43000030517578,9.896598815917969
273,-27.399999618530273,3.9265995025634766
274,-27.829999923706055,3.4965991973876953
275,-29.0,2.32659912109375
276,-25.1299991607666,6.196599960327148
277,-23.020000457763672,8.306598663330078
278,-28.540000915527344,2.7865982055664062
279,-20.899999618530273,10.426599502563477
280,-37.099998474121094,-5.773399353027344
281,-20.860000610351562,10.466598510742188
282,-28.510000228881836,2.816598892211914
283,-21.34000015258789,9.98659896850586
284,-24.940000534057617,6.386598587036133
285,-22.06999969482422,9.256599426269531
286,-24.780000686645508,6.546598434448242
287,-25.40999984741211,5.916599273681641
288,-21.040000915527344,10.286598205566406
289,-21.450000762939453,9.876598358154297
290,-24.010000228881836,7.316598892211914
291,-27.40999984741211,3.9165992736816406
292,-26.459999084472656,4.866600036621094
293,-49.63999938964844,-18.313400268554688
294,-23.31999969482422,8.006599426269531
295,-21.239999771118164,10.086599349975586
296,-24.989999771118164,6.336599349975586
297,-28.440000534057617,2.886598587036133
298,-22.209999084472656,9.116600036621094
299,-27.809999465942383,3.516599655151367
300,-28.850000381469727,2.4765987396240234
